danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.481,0.486,0,-11.116,1,0.0425,0.874,0.0,0.335,0.965,120.372,audio_features,2SDU9Ls1XkvkbmlUgzyx2x,spotify:track:2SDU9Ls1XkvkbmlUgzyx2x,https://api.spotify.com/v1/tracks/2SDU9Ls1XkvkbmlUgzyx2x,https://api.spotify.com/v1/audio-analysis/2SDU9Ls1XkvkbmlUgzyx2x,140853,4
0.612,0.238,7,-14.493,1,0.0724,0.991,0.0,0.0838,0.771,130.009,audio_features,4YpmjnVzUfbPfbDguayy22,spotify:track:4YpmjnVzUfbPfbDguayy22,https://api.spotify.com/v1/tracks/4YpmjnVzUfbPfbDguayy22,https://api.spotify.com/v1/audio-analysis/4YpmjnVzUfbPfbDguayy22,194933,3
0.592,0.158,7,-18.956,1,0.05,0.924,1.36e-05,0.077,0.531,98.929,audio_features,4WWS4igbQkopiutDHhivZI,spotify:track:4WWS4igbQkopiutDHhivZI,https://api.spotify.com/v1/tracks/4WWS4igbQkopiutDHhivZI,https://api.spotify.com/v1/audio-analysis/4WWS4igbQkopiutDHhivZI,138504,4
0.69,0.367,0,-12.958,1,0.0445,0.798,0.0,0.12,0.964,120.507,audio_features,3V0TKvycJEmpX7dDuK7Xty,spotify:track:3V0TKvycJEmpX7dDuK7Xty,https://api.spotify.com/v1/tracks/3V0TKvycJEmpX7dDuK7Xty,https://api.spotify.com/v1/audio-analysis/3V0TKvycJEmpX7dDuK7Xty,174867,4
0.631,0.168,5,-15.199,1,0.0572,0.984,0.0,0.0621,0.734,77.738,audio_features,3flK3Bmg1bJKyVlbvoQCUr,spotify:track:3flK3Bmg1bJKyVlbvoQCUr,https://api.spotify.com/v1/tracks/3flK3Bmg1bJKyVlbvoQCUr,https://api.spotify.com/v1/audio-analysis/3flK3Bmg1bJKyVlbvoQCUr,179537,4
0.62,0.417,5,-10.003,1,0.064,0.346,0.0,0.181,0.842,97.493,audio_features,7hzPzOpuRpRLXBih9ROVII,spotify:track:7hzPzOpuRpRLXBih9ROVII,https://api.spotify.com/v1/tracks/7hzPzOpuRpRLXBih9ROVII,https://api.spotify.com/v1/audio-analysis/7hzPzOpuRpRLXBih9ROVII,127547,4
0.731,0.191,7,-17.02,1,0.442,0.977,0.0,0.0664,0.804,138.369,audio_features,64ur7ou37AMsx1cwZhc2Ek,spotify:track:64ur7ou37AMsx1cwZhc2Ek,https://api.spotify.com/v1/tracks/64ur7ou37AMsx1cwZhc2Ek,https://api.spotify.com/v1/audio-analysis/64ur7ou37AMsx1cwZhc2Ek,151733,4
0.506,0.0535,3,-19.571,1,0.0784,0.84,0.0,0.325,0.293,84.973,audio_features,02AQOeQFlxVJrSQlljtvyJ,spotify:track:02AQOeQFlxVJrSQlljtvyJ,https://api.spotify.com/v1/tracks/02AQOeQFlxVJrSQlljtvyJ,https://api.spotify.com/v1/audio-analysis/02AQOeQFlxVJrSQlljtvyJ,142571,3
0.726,0.123,0,-19.106,1,0.128,0.918,0.0,0.142,0.67,82.084,audio_features,7m8PuvztWLQEE3ff8UKHiP,spotify:track:7m8PuvztWLQEE3ff8UKHiP,https://api.spotify.com/v1/tracks/7m8PuvztWLQEE3ff8UKHiP,https://api.spotify.com/v1/audio-analysis/7m8PuvztWLQEE3ff8UKHiP,193562,4
0.302,0.0748,7,-22.072,0,0.0368,0.979,0.00137,0.334,0.228,78.99,audio_features,6sbZNeGOLDz7WqLk0Nd51J,spotify:track:6sbZNeGOLDz7WqLk0Nd51J,https://api.spotify.com/v1/tracks/6sbZNeGOLDz7WqLk0Nd51J,https://api.spotify.com/v1/audio-analysis/6sbZNeGOLDz7WqLk0Nd51J,130357,4
0.272,0.289,7,-8.079,1,0.0349,0.952,0.0,0.137,0.116,77.703,audio_features,15MObStooR3cTaXIf1fQCX,spotify:track:15MObStooR3cTaXIf1fQCX,https://api.spotify.com/v1/tracks/15MObStooR3cTaXIf1fQCX,https://api.spotify.com/v1/audio-analysis/15MObStooR3cTaXIf1fQCX,142867,3
0.486,0.12,0,-11.768,1,0.033,0.951,0.000361,0.127,0.244,113.737,audio_features,1QO8EdjxCsogk4yoEi6kT6,spotify:track:1QO8EdjxCsogk4yoEi6kT6,https://api.spotify.com/v1/tracks/1QO8EdjxCsogk4yoEi6kT6,https://api.spotify.com/v1/audio-analysis/1QO8EdjxCsogk4yoEi6kT6,191947,4
0.307,0.239,5,-10.489,1,0.0313,0.818,0.00214,0.169,0.385,143.417,audio_features,0T9Zw01Xmgvv4U44lKQci3,spotify:track:0T9Zw01Xmgvv4U44lKQci3,https://api.spotify.com/v1/tracks/0T9Zw01Xmgvv4U44lKQci3,https://api.spotify.com/v1/audio-analysis/0T9Zw01Xmgvv4U44lKQci3,187402,4
0.665,0.256,8,-10.423,1,0.0351,0.781,3.13e-05,0.0867,0.441,114.999,audio_features,6o4klgwPT1yyWaldC4HkfW,spotify:track:6o4klgwPT1yyWaldC4HkfW,https://api.spotify.com/v1/tracks/6o4klgwPT1yyWaldC4HkfW,https://api.spotify.com/v1/audio-analysis/6o4klgwPT1yyWaldC4HkfW,187733,4
0.373,0.0563,1,-18.977,1,0.0409,0.971,0.000438,0.185,0.289,87.219,audio_features,3H9PY6JJiLoCwKaugvKmPK,spotify:track:3H9PY6JJiLoCwKaugvKmPK,https://api.spotify.com/v1/tracks/3H9PY6JJiLoCwKaugvKmPK,https://api.spotify.com/v1/audio-analysis/3H9PY6JJiLoCwKaugvKmPK,137810,4
0.583,0.146,10,-15.201,1,0.0539,0.938,0.000258,0.257,0.461,115.458,audio_features,3HuguMumXwtWf3lLoP05Ex,spotify:track:3HuguMumXwtWf3lLoP05Ex,https://api.spotify.com/v1/tracks/3HuguMumXwtWf3lLoP05Ex,https://api.spotify.com/v1/audio-analysis/3HuguMumXwtWf3lLoP05Ex,193800,4
0.626,0.116,2,-15.947,0,0.036,0.981,0.2,0.273,0.486,106.809,audio_features,4L9iLvmnCRkxw3CNzWNA6K,spotify:track:4L9iLvmnCRkxw3CNzWNA6K,https://api.spotify.com/v1/tracks/4L9iLvmnCRkxw3CNzWNA6K,https://api.spotify.com/v1/audio-analysis/4L9iLvmnCRkxw3CNzWNA6K,197933,4
0.708,0.159,1,-13.356,1,0.0417,0.909,3.07e-05,0.156,0.562,115.733,audio_features,5T0I4hotWZGEQnQYqD4gwr,spotify:track:5T0I4hotWZGEQnQYqD4gwr,https://api.spotify.com/v1/tracks/5T0I4hotWZGEQnQYqD4gwr,https://api.spotify.com/v1/audio-analysis/5T0I4hotWZGEQnQYqD4gwr,195347,4
0.337,0.0453,1,-21.608,1,0.0536,0.981,0.0157,0.21,0.197,78.626,audio_features,74G6hCTNzxll62Vzyk6YRL,spotify:track:74G6hCTNzxll62Vzyk6YRL,https://api.spotify.com/v1/tracks/74G6hCTNzxll62Vzyk6YRL,https://api.spotify.com/v1/audio-analysis/74G6hCTNzxll62Vzyk6YRL,125527,5
0.733,0.399,10,-12.086,0,0.094,0.59,0.0254,0.0766,0.9,173.781,audio_features,3sLhMSePzxSrmxluIqeoAZ,spotify:track:3sLhMSePzxSrmxluIqeoAZ,https://api.spotify.com/v1/tracks/3sLhMSePzxSrmxluIqeoAZ,https://api.spotify.com/v1/audio-analysis/3sLhMSePzxSrmxluIqeoAZ,144867,3
0.597,0.509,1,-11.696,1,0.116,0.585,0.0,0.0946,0.874,98.466,audio_features,5wkaI7C9UJ62r1l8cWOoUt,spotify:track:5wkaI7C9UJ62r1l8cWOoUt,https://api.spotify.com/v1/tracks/5wkaI7C9UJ62r1l8cWOoUt,https://api.spotify.com/v1/audio-analysis/5wkaI7C9UJ62r1l8cWOoUt,201507,4
0.615,0.524,9,-11.807,0,0.304,0.41,0.0,0.243,0.774,98.034,audio_features,1t9Km5iYxB30tdc1eiEIAX,spotify:track:1t9Km5iYxB30tdc1eiEIAX,https://api.spotify.com/v1/tracks/1t9Km5iYxB30tdc1eiEIAX,https://api.spotify.com/v1/audio-analysis/1t9Km5iYxB30tdc1eiEIAX,267453,4
0.576,0.425,0,-12.087,1,0.0374,0.331,0.0,0.075,0.763,103.851,audio_features,3Ikk3sjH2OkBAreUqNVBY1,spotify:track:3Ikk3sjH2OkBAreUqNVBY1,https://api.spotify.com/v1/tracks/3Ikk3sjH2OkBAreUqNVBY1,https://api.spotify.com/v1/audio-analysis/3Ikk3sjH2OkBAreUqNVBY1,259213,4
0.526,0.807,4,-10.061,0,0.0325,0.773,0.0306,0.357,0.951,142.885,audio_features,756R19at7dgLPY7HMhRnPx,spotify:track:756R19at7dgLPY7HMhRnPx,https://api.spotify.com/v1/tracks/756R19at7dgLPY7HMhRnPx,https://api.spotify.com/v1/audio-analysis/756R19at7dgLPY7HMhRnPx,130533,4
0.446,0.208,1,-14.197,1,0.0325,0.573,0.0167,0.127,0.278,145.949,audio_features,1GZik94t53uY8oIANFq002,spotify:track:1GZik94t53uY8oIANFq002,https://api.spotify.com/v1/tracks/1GZik94t53uY8oIANFq002,https://api.spotify.com/v1/audio-analysis/1GZik94t53uY8oIANFq002,254880,3
0.776,0.617,8,-8.424,1,0.0584,0.654,2.95e-06,0.205,0.962,94.732,audio_features,4H6wEpmIQqfQI9xgePxANM,spotify:track:4H6wEpmIQqfQI9xgePxANM,https://api.spotify.com/v1/tracks/4H6wEpmIQqfQI9xgePxANM,https://api.spotify.com/v1/audio-analysis/4H6wEpmIQqfQI9xgePxANM,143160,4
0.697,0.486,0,-10.969,1,0.0381,0.487,0.584,0.252,0.666,122.273,audio_features,4zV9LoMlAnPeHS1kvKJ2ea,spotify:track:4zV9LoMlAnPeHS1kvKJ2ea,https://api.spotify.com/v1/tracks/4zV9LoMlAnPeHS1kvKJ2ea,https://api.spotify.com/v1/audio-analysis/4zV9LoMlAnPeHS1kvKJ2ea,188800,4
0.574,0.401,2,-11.185,1,0.0533,0.804,2.04e-05,0.546,0.587,89.848,audio_features,6MC85zBk1dQqnywRDdzy7h,spotify:track:6MC85zBk1dQqnywRDdzy7h,https://api.spotify.com/v1/tracks/6MC85zBk1dQqnywRDdzy7h,https://api.spotify.com/v1/audio-analysis/6MC85zBk1dQqnywRDdzy7h,142893,4
0.485,0.429,3,-10.091,1,0.0493,0.708,0.0,0.108,0.666,141.141,audio_features,60ys7LMICIvKVzUXct7aTq,spotify:track:60ys7LMICIvKVzUXct7aTq,https://api.spotify.com/v1/tracks/60ys7LMICIvKVzUXct7aTq,https://api.spotify.com/v1/audio-analysis/60ys7LMICIvKVzUXct7aTq,199267,4
0.783,0.77,0,-5.978,0,0.166,0.0821,0.000128,0.0863,0.627,109.966,audio_features,7nRktxNzvQAzkAupREPxbH,spotify:track:7nRktxNzvQAzkAupREPxbH,https://api.spotify.com/v1/tracks/7nRktxNzvQAzkAupREPxbH,https://api.spotify.com/v1/audio-analysis/7nRktxNzvQAzkAupREPxbH,156223,4
0.76,0.855,5,-5.137,0,0.0389,0.0095,0.0,0.0767,0.792,125.018,audio_features,1zhUaodzu43qKwK0idP6IA,spotify:track:1zhUaodzu43qKwK0idP6IA,https://api.spotify.com/v1/tracks/1zhUaodzu43qKwK0idP6IA,https://api.spotify.com/v1/audio-analysis/1zhUaodzu43qKwK0idP6IA,246885,4
0.754,0.639,1,-4.695,0,0.0433,0.0463,0.0,0.369,0.545,127.948,audio_features,0PVJk7bf1bUGCNv5P8bgD7,spotify:track:0PVJk7bf1bUGCNv5P8bgD7,https://api.spotify.com/v1/tracks/0PVJk7bf1bUGCNv5P8bgD7,https://api.spotify.com/v1/audio-analysis/0PVJk7bf1bUGCNv5P8bgD7,246293,4
0.805,0.716,1,-5.069,0,0.0483,0.163,0.00889,0.218,0.272,110.01,audio_features,4eMGApQGSVqLFmBUMCMv34,spotify:track:4eMGApQGSVqLFmBUMCMv34,https://api.spotify.com/v1/tracks/4eMGApQGSVqLFmBUMCMv34,https://api.spotify.com/v1/audio-analysis/4eMGApQGSVqLFmBUMCMv34,161728,4
0.783,0.752,5,-5.507,0,0.041,0.0191,0.0,0.323,0.648,124.019,audio_features,5OUcDUBDFkBVyrS0pg4wVn,spotify:track:5OUcDUBDFkBVyrS0pg4wVn,https://api.spotify.com/v1/tracks/5OUcDUBDFkBVyrS0pg4wVn,https://api.spotify.com/v1/audio-analysis/5OUcDUBDFkBVyrS0pg4wVn,155806,4
0.705,0.726,7,-5.341,0,0.0403,0.0778,0.013,0.353,0.875,128.056,audio_features,6XjkKruyAUD4B3Y9yUbTBY,spotify:track:6XjkKruyAUD4B3Y9yUbTBY,https://api.spotify.com/v1/tracks/6XjkKruyAUD4B3Y9yUbTBY,https://api.spotify.com/v1/audio-analysis/6XjkKruyAUD4B3Y9yUbTBY,199000,4
0.773,0.554,9,-9.796,1,0.0424,0.00134,0.0,0.042,0.57,126.002,audio_features,1Y8XeNdmHT1izTT87DblYr,spotify:track:1Y8XeNdmHT1izTT87DblYr,https://api.spotify.com/v1/tracks/1Y8XeNdmHT1izTT87DblYr,https://api.spotify.com/v1/audio-analysis/1Y8XeNdmHT1izTT87DblYr,160476,4
0.65,0.714,7,-6.063,1,0.0519,0.00459,0.0,0.241,0.489,97.001,audio_features,103zAVXgsG5CEud5N000nM,spotify:track:103zAVXgsG5CEud5N000nM,https://api.spotify.com/v1/tracks/103zAVXgsG5CEud5N000nM,https://api.spotify.com/v1/audio-analysis/103zAVXgsG5CEud5N000nM,203582,4
0.688,0.72,5,-6.827,0,0.0409,0.00545,0.0468,0.0832,0.355,110.04,audio_features,5XtqMWQ83SCRMXYeRlpx5Q,spotify:track:5XtqMWQ83SCRMXYeRlpx5Q,https://api.spotify.com/v1/tracks/5XtqMWQ83SCRMXYeRlpx5Q,https://api.spotify.com/v1/audio-analysis/5XtqMWQ83SCRMXYeRlpx5Q,189818,4
0.705,0.869,0,-4.373,1,0.0419,0.0493,0.000249,0.404,0.5,127.97,audio_features,351cfFX5QewyBwPCVPbOmT,spotify:track:351cfFX5QewyBwPCVPbOmT,https://api.spotify.com/v1/tracks/351cfFX5QewyBwPCVPbOmT,https://api.spotify.com/v1/audio-analysis/351cfFX5QewyBwPCVPbOmT,247640,4
0.17,0.437,7,-9.835,0,0.0372,0.569,0.881,0.513,0.0679,80.349,audio_features,2L2qyEu9XnNd6WqsDdORwb,spotify:track:2L2qyEu9XnNd6WqsDdORwb,https://api.spotify.com/v1/tracks/2L2qyEu9XnNd6WqsDdORwb,https://api.spotify.com/v1/audio-analysis/2L2qyEu9XnNd6WqsDdORwb,571773,4
0.333,0.0946,0,-22.633,0,0.0417,0.813,0.324,0.127,0.0471,100.436,audio_features,5aq7wRwq9IDDqAa56x7Yws,spotify:track:5aq7wRwq9IDDqAa56x7Yws,https://api.spotify.com/v1/tracks/5aq7wRwq9IDDqAa56x7Yws,https://api.spotify.com/v1/audio-analysis/5aq7wRwq9IDDqAa56x7Yws,221187,4
0.552,0.398,2,-19.053,0,0.0585,0.676,0.514,0.099,0.828,83.949,audio_features,18GJXIFTabybcWOMvsLCYZ,spotify:track:18GJXIFTabybcWOMvsLCYZ,https://api.spotify.com/v1/tracks/18GJXIFTabybcWOMvsLCYZ,https://api.spotify.com/v1/audio-analysis/18GJXIFTabybcWOMvsLCYZ,105000,4
0.295,0.0928,0,-20.57,0,0.0363,0.959,0.903,0.0908,0.2,77.714,audio_features,1mzi16HUuhc1qGu4R8HVP8,spotify:track:1mzi16HUuhc1qGu4R8HVP8,https://api.spotify.com/v1/tracks/1mzi16HUuhc1qGu4R8HVP8,https://api.spotify.com/v1/audio-analysis/1mzi16HUuhc1qGu4R8HVP8,57280,4
0.193,0.0517,0,-26.905,0,0.0432,0.744,0.382,0.185,0.107,104.526,audio_features,1rqCKLbJZMr6n8xfGgI2vW,spotify:track:1rqCKLbJZMr6n8xfGgI2vW,https://api.spotify.com/v1/tracks/1rqCKLbJZMr6n8xfGgI2vW,https://api.spotify.com/v1/audio-analysis/1rqCKLbJZMr6n8xfGgI2vW,113787,5
0.41,0.199,9,-14.454,0,0.0589,0.973,0.438,0.0396,0.136,79.513,audio_features,1Nlajo81JRjPyan1lj0k3I,spotify:track:1Nlajo81JRjPyan1lj0k3I,https://api.spotify.com/v1/tracks/1Nlajo81JRjPyan1lj0k3I,https://api.spotify.com/v1/audio-analysis/1Nlajo81JRjPyan1lj0k3I,606227,4
0.298,0.105,2,-23.098,1,0.0474,0.991,0.903,0.113,0.423,88.401,audio_features,0i3P7HHm4dzgTlYr4rlmIr,spotify:track:0i3P7HHm4dzgTlYr4rlmIr,https://api.spotify.com/v1/tracks/0i3P7HHm4dzgTlYr4rlmIr,https://api.spotify.com/v1/audio-analysis/0i3P7HHm4dzgTlYr4rlmIr,767373,4
0.461,0.137,9,-15.079,1,0.246,0.957,0.478,0.216,0.467,64.572,audio_features,7iGPZDx3I2WfoZwpc0wyvO,spotify:track:7iGPZDx3I2WfoZwpc0wyvO,https://api.spotify.com/v1/tracks/7iGPZDx3I2WfoZwpc0wyvO,https://api.spotify.com/v1/audio-analysis/7iGPZDx3I2WfoZwpc0wyvO,115827,5
0.47,0.319,2,-16.4,0,0.0506,0.876,0.111,0.227,0.738,99.172,audio_features,1VGDWUDZzHZvtRY0qbvzdX,spotify:track:1VGDWUDZzHZvtRY0qbvzdX,https://api.spotify.com/v1/tracks/1VGDWUDZzHZvtRY0qbvzdX,https://api.spotify.com/v1/audio-analysis/1VGDWUDZzHZvtRY0qbvzdX,219160,4
0.562,0.308,3,-15.294,1,0.0597,0.982,0.299,0.113,0.758,75.623,audio_features,0veG3iWDTZdfKOzBq1B9oB,spotify:track:0veG3iWDTZdfKOzBq1B9oB,https://api.spotify.com/v1/tracks/0veG3iWDTZdfKOzBq1B9oB,https://api.spotify.com/v1/audio-analysis/0veG3iWDTZdfKOzBq1B9oB,132000,4
0.773,0.421,1,-10.83,1,0.0852,0.00418,0.00257,0.173,0.139,130.109,audio_features,1ljVrtlcLUy8nmshZX18NN,spotify:track:1ljVrtlcLUy8nmshZX18NN,https://api.spotify.com/v1/tracks/1ljVrtlcLUy8nmshZX18NN,https://api.spotify.com/v1/audio-analysis/1ljVrtlcLUy8nmshZX18NN,206838,4
0.691,0.292,1,-13.606,1,0.157,0.238,0.000612,0.109,0.301,140.058,audio_features,2xrkyBbOV13FiiEhNV6tyL,spotify:track:2xrkyBbOV13FiiEhNV6tyL,https://api.spotify.com/v1/tracks/2xrkyBbOV13FiiEhNV6tyL,https://api.spotify.com/v1/audio-analysis/2xrkyBbOV13FiiEhNV6tyL,165042,4
0.791,0.48,10,-10.472,1,0.529,0.0407,0.0,0.109,0.211,120.075,audio_features,32MxeXPAdWVgQXv9BFkLYG,spotify:track:32MxeXPAdWVgQXv9BFkLYG,https://api.spotify.com/v1/tracks/32MxeXPAdWVgQXv9BFkLYG,https://api.spotify.com/v1/audio-analysis/32MxeXPAdWVgQXv9BFkLYG,144379,4
0.639,0.622,1,-10.44,0,0.318,0.000818,0.0366,0.124,0.376,153.734,audio_features,4Z9MA6rr87bWCGzdrUHouq,spotify:track:4Z9MA6rr87bWCGzdrUHouq,https://api.spotify.com/v1/tracks/4Z9MA6rr87bWCGzdrUHouq,https://api.spotify.com/v1/audio-analysis/4Z9MA6rr87bWCGzdrUHouq,176472,4
0.747,0.403,10,-11.882,0,0.446,0.0203,0.0015,0.178,0.157,117.555,audio_features,2V6od7nNXzpvdE22kglu3u,spotify:track:2V6od7nNXzpvdE22kglu3u,https://api.spotify.com/v1/tracks/2V6od7nNXzpvdE22kglu3u,https://api.spotify.com/v1/audio-analysis/2V6od7nNXzpvdE22kglu3u,228995,4
0.64,0.537,11,-9.339,0,0.35,0.00224,0.000104,0.113,0.612,73.876,audio_features,0rP1ZPI0iNC1SpPNFteXx1,spotify:track:0rP1ZPI0iNC1SpPNFteXx1,https://api.spotify.com/v1/tracks/0rP1ZPI0iNC1SpPNFteXx1,https://api.spotify.com/v1/audio-analysis/0rP1ZPI0iNC1SpPNFteXx1,182021,4
0.769,0.429,2,-10.999,1,0.153,0.0466,0.0,0.0782,0.0542,100.098,audio_features,3jCieomXa7Yj8JxD7L2NBq,spotify:track:3jCieomXa7Yj8JxD7L2NBq,https://api.spotify.com/v1/tracks/3jCieomXa7Yj8JxD7L2NBq,https://api.spotify.com/v1/audio-analysis/3jCieomXa7Yj8JxD7L2NBq,193176,4
0.706,0.454,1,-10.865,1,0.368,0.0364,0.000249,0.0938,0.147,133.919,audio_features,0qcynFkQCi2AW0gmW7S5uf,spotify:track:0qcynFkQCi2AW0gmW7S5uf,https://api.spotify.com/v1/tracks/0qcynFkQCi2AW0gmW7S5uf,https://api.spotify.com/v1/audio-analysis/0qcynFkQCi2AW0gmW7S5uf,144480,4
0.519,0.855,1,-5.566,1,0.266,0.204,0.0,0.479,0.55,137.003,audio_features,67wsNWhm47y4QuQ9wPXfL7,spotify:track:67wsNWhm47y4QuQ9wPXfL7,https://api.spotify.com/v1/tracks/67wsNWhm47y4QuQ9wPXfL7,https://api.spotify.com/v1/audio-analysis/67wsNWhm47y4QuQ9wPXfL7,132571,4
0.917,0.62,4,-8.537,1,0.436,0.173,0.0,0.398,0.665,139.954,audio_features,0tigrVGW0JLgI3ZZlThUSf,spotify:track:0tigrVGW0JLgI3ZZlThUSf,https://api.spotify.com/v1/tracks/0tigrVGW0JLgI3ZZlThUSf,https://api.spotify.com/v1/audio-analysis/0tigrVGW0JLgI3ZZlThUSf,203990,4
0.487,0.171,5,-10.615,0,0.0432,0.99,0.019,0.122,0.554,98.439,audio_features,7yZtZfqJ1L76y6jiYjgMQI,spotify:track:7yZtZfqJ1L76y6jiYjgMQI,https://api.spotify.com/v1/tracks/7yZtZfqJ1L76y6jiYjgMQI,https://api.spotify.com/v1/audio-analysis/7yZtZfqJ1L76y6jiYjgMQI,169613,4
0.615,0.0416,7,-15.144,1,0.066,0.995,5.28e-05,0.115,0.458,181.392,audio_features,13TraOxK20q9Trcw6MZZBY,spotify:track:13TraOxK20q9Trcw6MZZBY,https://api.spotify.com/v1/tracks/13TraOxK20q9Trcw6MZZBY,https://api.spotify.com/v1/audio-analysis/13TraOxK20q9Trcw6MZZBY,180440,4
0.539,0.0879,0,-13.599,1,0.0593,0.971,1.09e-05,0.0731,0.453,173.758,audio_features,155nF2xARajWKFzkC9CFZe,spotify:track:155nF2xARajWKFzkC9CFZe,https://api.spotify.com/v1/tracks/155nF2xARajWKFzkC9CFZe,https://api.spotify.com/v1/audio-analysis/155nF2xARajWKFzkC9CFZe,195440,3
0.567,0.0973,7,-13.064,1,0.0503,0.992,0.0144,0.0953,0.412,112.994,audio_features,3UBtMnuoc54quOcd9Kq1de,spotify:track:3UBtMnuoc54quOcd9Kq1de,https://api.spotify.com/v1/tracks/3UBtMnuoc54quOcd9Kq1de,https://api.spotify.com/v1/audio-analysis/3UBtMnuoc54quOcd9Kq1de,187502,4
0.58,0.21,9,-7.318,0,0.0483,0.994,2.81e-05,0.3,0.451,138.623,audio_features,1PYWjwPe3e5opZffxx7I1H,spotify:track:1PYWjwPe3e5opZffxx7I1H,https://api.spotify.com/v1/tracks/1PYWjwPe3e5opZffxx7I1H,https://api.spotify.com/v1/audio-analysis/1PYWjwPe3e5opZffxx7I1H,156173,4
0.526,0.116,2,-10.755,1,0.0395,0.989,0.0,0.0943,0.34,96.401,audio_features,1GfOd1NXFuUw7zHUt1wyWU,spotify:track:1GfOd1NXFuUw7zHUt1wyWU,https://api.spotify.com/v1/tracks/1GfOd1NXFuUw7zHUt1wyWU,https://api.spotify.com/v1/audio-analysis/1GfOd1NXFuUw7zHUt1wyWU,200093,4
0.495,0.124,5,-10.25,1,0.038,0.993,0.0,0.179,0.449,88.186,audio_features,00d2TpTQY2o7azuZsirncC,spotify:track:00d2TpTQY2o7azuZsirncC,https://api.spotify.com/v1/tracks/00d2TpTQY2o7azuZsirncC,https://api.spotify.com/v1/audio-analysis/00d2TpTQY2o7azuZsirncC,170692,4
0.67,0.182,9,-11.484,1,0.0549,0.968,0.0605,0.0574,0.789,175.788,audio_features,392ebzfKq5fheN9Zk7VTV9,spotify:track:392ebzfKq5fheN9Zk7VTV9,https://api.spotify.com/v1/tracks/392ebzfKq5fheN9Zk7VTV9,https://api.spotify.com/v1/audio-analysis/392ebzfKq5fheN9Zk7VTV9,168600,4
0.395,0.148,5,-11.007,1,0.0664,0.995,1.06e-05,0.576,0.459,171.138,audio_features,6nYmCrRnKE5Z4qALEJdyPt,spotify:track:6nYmCrRnKE5Z4qALEJdyPt,https://api.spotify.com/v1/tracks/6nYmCrRnKE5Z4qALEJdyPt,https://api.spotify.com/v1/audio-analysis/6nYmCrRnKE5Z4qALEJdyPt,178233,4
0.696,0.25,10,-8.715,1,0.0579,0.994,0.0,0.419,0.468,130.504,audio_features,1AIqUvqXWBgjv8ZwBadWrQ,spotify:track:1AIqUvqXWBgjv8ZwBadWrQ,https://api.spotify.com/v1/tracks/1AIqUvqXWBgjv8ZwBadWrQ,https://api.spotify.com/v1/audio-analysis/1AIqUvqXWBgjv8ZwBadWrQ,160933,4
0.391,0.128,2,-15.22,1,0.038,0.994,0.153,0.0983,0.227,126.716,audio_features,7kQkgdg6nDVEzeJptMVbGT,spotify:track:7kQkgdg6nDVEzeJptMVbGT,https://api.spotify.com/v1/tracks/7kQkgdg6nDVEzeJptMVbGT,https://api.spotify.com/v1/audio-analysis/7kQkgdg6nDVEzeJptMVbGT,165253,3
0.575,0.0935,10,-17.737,1,0.0338,0.955,0.00056,0.133,0.502,120.816,audio_features,1LrmKW8VZHXjEyIJlYxpVs,spotify:track:1LrmKW8VZHXjEyIJlYxpVs,https://api.spotify.com/v1/tracks/1LrmKW8VZHXjEyIJlYxpVs,https://api.spotify.com/v1/audio-analysis/1LrmKW8VZHXjEyIJlYxpVs,161867,4
0.23,0.315,6,-10.828,1,0.0323,0.89,0.438,0.107,0.131,63.597,audio_features,3ZDG0qkod9PJhyxb2oMcjk,spotify:track:3ZDG0qkod9PJhyxb2oMcjk,https://api.spotify.com/v1/tracks/3ZDG0qkod9PJhyxb2oMcjk,https://api.spotify.com/v1/audio-analysis/3ZDG0qkod9PJhyxb2oMcjk,202947,4
0.297,0.19,3,-17.436,1,0.0393,0.911,0.89,0.161,0.211,95.57,audio_features,4iJL4EzxSmpKrPKalrRPnm,spotify:track:4iJL4EzxSmpKrPKalrRPnm,https://api.spotify.com/v1/tracks/4iJL4EzxSmpKrPKalrRPnm,https://api.spotify.com/v1/audio-analysis/4iJL4EzxSmpKrPKalrRPnm,188453,4
0.28,0.13,9,-18.903,0,0.0442,0.972,0.613,0.109,0.202,90.361,audio_features,3NLuSYCMD2RTqgnZCwsjfn,spotify:track:3NLuSYCMD2RTqgnZCwsjfn,https://api.spotify.com/v1/tracks/3NLuSYCMD2RTqgnZCwsjfn,https://api.spotify.com/v1/audio-analysis/3NLuSYCMD2RTqgnZCwsjfn,122467,3
0.498,0.0664,3,-17.743,1,0.0391,0.969,0.0828,0.118,0.165,114.416,audio_features,7dY8rGcdOeo2RFj0OJbuJ9,spotify:track:7dY8rGcdOeo2RFj0OJbuJ9,https://api.spotify.com/v1/tracks/7dY8rGcdOeo2RFj0OJbuJ9,https://api.spotify.com/v1/audio-analysis/7dY8rGcdOeo2RFj0OJbuJ9,155373,4
0.233,0.322,2,-11.936,1,0.0318,0.904,0.792,0.102,0.285,90.652,audio_features,4JApUPwHpXwT8Qc9s8cLub,spotify:track:4JApUPwHpXwT8Qc9s8cLub,https://api.spotify.com/v1/tracks/4JApUPwHpXwT8Qc9s8cLub,https://api.spotify.com/v1/audio-analysis/4JApUPwHpXwT8Qc9s8cLub,128800,4
